SMILEs,X1s,Y1s
O=C(NCCN1CCOCC1)c1ccc(CNC(=O)c2ccc(O)c(-c3ccc(Cl)c(Cl)c3)c2)cc1,0.258215451,0.820974109
CC/N=C(\S)N/N=C/c1cc2c(c(O)c1C(=O)O)-c1c(O)c3c(c(OC)c1CC2)C(=O)c1c(cc(O)c(C)c1O)C3=O,0.122975812,0.904287261
CC(C)C[C@@H]1OC(=O)C(C)(C)CNC(=O)[C@@H](Cc2ccc(NC(=O)OCC3c4ccccc4-c4ccccc43)cc2)NC(=O)/C=C/C[C@@H]([C@H](C)/C=C/c2ccccc2)OC1=O,0.263446059,0.936953757
Cn1cnc(CN2CC(N(CC(=O)NC(C)(C)C)S(=O)(=O)c3ccccc3)Cc3cc(-c4ccccc4)ccc32)c1,0.512393171,0.981935416
COC[C@@H](NC(C)=O)C(=O)NCc1ccc(-c2cccc(F)c2)cc1,0.132040234,0.931707451
O=C(O)CCCc1ccc(NC(=O)c2cccc(-c3ccccc3)c2-c2ccccc2)cc1,0.122476445,0.930264653
COc1ccc(-n2nc(C(F)(F)F)cc2C(=O)Cc2ccc(-c3ccccc3S(N)(=O)=O)cc2F)cc1,0.341539596,0.796170807
Cc1ccccc1-c1cc(C(OCc2cccc(C(F)(F)F)c2)c2cncn2C)ccc1C#N,0.394443909,0.804719433
O=C1N(CCCCCOc2ccc(-c3ccc(Cl)cc3)cc2)CCN1c1ccncc1,0.384048354,0.765647353
N#Cc1cccc(C(=O)Nc2ccc(-c3ccc(CN4CCCC4)cc3)cc2)c1,0.079333074,0.979579425
CCOC(=O)c1oc2cc(-c3ccc(OCC)cc3)cc(O)c2c1C,0.117603664,0.896006094
CC1=CC(C)(C)Nc2cc3c(cc21)-c1ccc(Br)cc1C3,0.076535539,0.939820622
COc1cccc2c1-c1ccc3c(c1C(C(N)=O)O2)C(C)=CC(C)(C)N3,0.310280483,0.795332386
COC(=O)c1cc2ccccc2cc1-n1nc(C)cc1C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1,0.289634246,0.893506426
CSCC[C@H](NC(=O)c1ccc(/C=C/c2cnccc2C(=O)[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cc1-c1ccccc1C)C(=O)O,0.264563223,0.891280629
NC(=O)c1cnc2cc(-c3ccc(C(=O)N4CCCCC4)cc3)ccc2c1Nc1ccccc1,0.119017756,0.943207129
CN(Cc1ccc(-c2ccccc2S(N)(=O)=O)cc1)C(=O)[C@H]1CCC[C@@H]1C(=O)N(C)Cc1ccc(-c2cccs2)s1,0.300014628,0.836721335
CC(O)(CN1CC=NC1)c1ccc2c(c1)Cc1ccccc1-2,0.123800191,0.927429773
O=S(=O)(Nc1ccc2nccc(N3CCNCC3)c2c1)c1ccc(-c2ccccc2)cc1,0.430254818,0.823600988
Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)Cc2ccccc2-3)cc1,0.253713691,0.884935064
COc1ccccc1-c1ccc(/C=C2\OC(O)=C(c3cc(Cl)cc(Cl)c3)C2=O)cc1OC,0.1164075,0.957692656
COC(=O)CNC(=O)c1ccc(C(=O)NC[C@H]2COc3ccccc3O2)cc1-c1ccccc1OC,0.245247057,0.985103462
CCNS(=O)(=O)N1CCC2(CC1)c1ccc(-c3cccc(C#N)c3)cc1CCN2CC(=O)Nc1cc(Cl)cc(Cl)c1,0.260425218,0.89876406
CC(=O)N(C)c1ccc2c(c1)-c1ccccc1S2(=O)=O,0.267965048,0.848894147
CNC(=O)c1cccc(S(=O)(=O)Nc2ncc(Br)nc2OC)c1-c1ccccc1,0.424193517,0.96010293
CCCCN1CCC(CNC(=O)Nc2cc(Cl)cc(Cl)c2)(c2ccc(-c3cccc(C#N)c3)cc2)CC1,0.402132643,0.820664075
NC(Cc1cc(Cl)c(Cl)c(-c2ccc(O)cc2)c1)C(=O)O,0.405819616,0.670691316
CC(C)OC(=O)CN(CCCc1ccc(-c2ccccc2S(N)(=O)=O)cc1)c1cccc(C(=N)N)c1,0.482155826,0.908459244
COCCCc1cccc2oc(C(=O)Nc3ccc(-c4ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc4)cc3)c(C)c12,0.083411781,0.962186167
CSc1c(C#N)c(-c2ccc(-c3ccccc3)cc2)c(C(=O)O)n1C,0.224173795,0.838984692
COc1cccc(-c2cccc3c2CCN3c2nc3ccc(F)cc3c(C(=O)[O-])c2C)c1,0.135186374,0.93337997
Cc1ccc(-c2ccc3c4c([nH]c3c2)-c2cc(O)c(C(=O)O)cc2CC4)cc1C,0.086124892,0.922311964
Cc1cccc2nc(-c3ccc(-c4cccc(CN5CCN(CCO)CC5)c4)cc3)[nH]c12,0.178870335,0.867214189
COc1ccc2ccc3[nH]c4c(-c5ccccc5)cccc4c3c2c1,0.175344634,0.842973107
Cc1cc(C(=O)NCCCCN2CCc3ccc(OS(=O)(=O)C(F)(F)F)cc3C2)ccc1-c1ccccc1,0.258324314,0.820543603
O=C(O)[C@H]1[C@H](Cn2nnc3ccccc3c2=O)CC[C@@H]1S(=O)(=O)CCc1ccc(-c2ccc(Cl)cc2)cc1,0.36347172,0.709134582
COc1ccc(-c2cccc(-c3c(C)cnc4c(C(F)(F)F)cccc34)c2)cc1S(C)(=O)=O,0.123357652,0.971337024
C=C(c1ccc2c(c1)Cc1ccccc1-2)C1CCC2(CC1)COC(Nc1ccc(C(F)(F)F)cc1)OO2,0.390718956,0.687128647
CCCc1ncn2ncnc2c1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0.305770845,0.785142444
COc1ccc(-c2nc3cc(-c4ccc5c(c4)OCO5)ccc3o2)cc1N1C(=O)c2ccc(C(=O)O)cc2C1=O,0.11330812,0.925486732
NC1CCC(CNC(=O)[C@@H]2CCCN2C(=O)CC2c3ccccc3-c3ccccc32)CC1,0.475745741,0.833714009
O=c1ccc2ccc(F)c3c2n1CC3CN1CCC(NCc2cccc(-c3ccccc3F)c2)CC1,0.213599299,0.917715803
CCCCc1ccc(-c2ccc(C(=O)O)cc2)cc1,0.093027046,0.991374724
O=C1NS(=O)(=O)N(Cc2cccc(-c3ccccc3)c2)c2c1sc1ccccc21,0.479110812,0.878612282
c1ccc(-c2ccccc2OCCNCCN2CCOCC2)cc1,0.200936867,0.852120838
O=C1OC[C@H]2O[C@@H](Oc3cc(O)c(C(=O)CCc4ccccc4)c(O)c3)[C@H](O)[C@@H](O)[C@@H]2OC(=O)c2cc(O)c(O)c(O)c2-c2c1cc(O)c(O)c2O,0.325775352,0.854324273
COc1cc(C(C)C#Cc2c(C)nc(N)nc2N)ccc1-c1c(C(C)C)cccc1C(C)C,0.276270252,0.899780293
NCCN1c2cccc(-c3cccc(OC(F)(F)F)c3)c2OCC1c1cccc(OC(F)(F)C(F)F)c1,0.212938065,0.904053043
CC(=O)NC(C)c1ccc(-c2ccc(Oc3ccc(OC(C)C)cc3)cc2C)c(C)c1,0.150152258,0.902316488
N[C@@H](CS)CNc1ccc(-c2ccccc2)cc1,0.145345559,0.941589856
NCc1cccc(-c2ccc(CNC3CCN(Cc4ccccc4)CC3)cc2)c1,0.257017742,0.823987157
CC1(CC(=O)NCc2ccc(-c3ccc(F)cc3)cc2)CC2(CCCCC2)OO1,0.206788315,0.912367705
COC(=O)CC(Oc1cccc(-c2ccc3sc(C(=N)N)cc3c2)c1)c1ccc(Cl)cc1,0.141228034,0.948793459
COc1ccc(NCCNC(=O)[C@H](CC2CCCCC2)NC(=O)c2ccc(-c3ccccc3)cc2)cc1,0.231941569,0.851701728
COc1ccc(N2C[C@@H](C)N[C@@H](C)C2)cc1NS(=O)(=O)c1cccc(-c2ccccc2)c1,0.601760606,0.692353992
CSCC[C@H](NC(=O)[C@H](CC(C)C)N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(N)=O,0.272381364,0.824612156
N#Cc1ccc(-c2ccc3oc(CCN4CCC[C@H]4CO)cc3c2)cc1,0.17034553,0.94746238
OCc1cc(Cl)c(-c2ccc(O)cc2)c(-c2ccc(O)cc2)c1,0.418040671,0.649379367
Cc1nc(-c2c(F)cccc2-c2ccc([C@@H](C)Nc3nccc(Cl)c3NC(=O)CC#N)cc2)no1,0.241881377,0.815822746
CCCCN(C)C(=O)[C@@H](NC(=O)c1ccc(NC(=O)c2ccccc2-c2ccc(C(F)(F)F)cc2)c(C)c1)c1ccccc1,0.328079145,0.967184684
CN(CP(=O)(O)O)[C@@H](Cc1ccc(-c2ccccc2)cc1)c1nnn[nH]1,0.224681825,0.847927316
COC(=O)CC1c2ccccc2N=C(N(C)CCCCCN(C)C)N1c1ccc(-c2ccccc2)cc1,0.479536971,0.792536456
COc1cc2c(cc1O)-c1c(O)c(OC)cc3c1[C@H](C2)NCC3,0.308527884,0.701307817
CC(C)(C)OC(=O)C1CCCN(Cc2ccc(-c3cccc(-c4nc5ccccc5[nH]4)c3)cc2)C1,0.240982973,0.800303359
C[C@@H](OC(=O)Cc1ccc(-c2ccccc2)cc1)[C@@H]1CN(C(=O)CCCCc2ccccc2)C1=O,0.253952194,0.849387412
CCCC1N(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C(=O)c2ccccc2N1Cc1ccccc1,0.317119882,0.838126147
CN1N=C(/C=C/c2ccc(-c3ccccc3)cc2)CCC1=O,0.054721808,0.953357141
OCc1cc(-c2ccccc2)c2ccc(OCc3cccc(C4(O)CCOCC4)c3)cc2c1,0.305978052,0.830404442
O=C(CCc1ccc(-c2ccc(O)cc2)cc1)NC1=C(C(=O)O)CC(c2cccnc2F)CC1,0.102440376,0.96662175
O=C1CC(c2ccccc2)c2c(ccc3cc(-c4ccc5ccccc5c4)ccc23)O1,0.164791285,0.925625449
O=C1C(O)=Cc2cccc3ccc(-c4ccc(O)cc4)c1c23,0.252103797,0.790477662
NCc1ccc(CNCc2cccc(-c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)cc3)c2)cc1,0.243900157,0.79263139
CNc1cccc(-c2cc(CCNC(C)=O)c3cc(OC)ccc3c2)c1,0.405368651,0.633368545
CN(C(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)[C@H]1CCN(C(=O)N2CC[C@H](NCCC(C)(C)c3ccc(Cl)cc3)C2)C1,0.294944489,0.812292344
CCCCc1nnc(SCc2ccccc2C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0.395307129,0.795827206
COC(=O)CC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2F)CC(c2cccc(C(=N)N)c2)=NO1,0.311784527,0.776379882
NCCc1ccc(O)c(-c2ccccc2)c1,0.282197054,0.787529817
CCCCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(C(=O)O)nn1C(C)C,0.352458536,0.932453611
NC(=O)Cc1ccccc1-c1ccc(COC2CC[C@H](N3CCCCCC3)[C@H]2OC/C=C\CCC(=O)O)cc1,0.243096539,0.881814375
CN1C(=O)C(Cc2ccc(-c3cccc(Br)c3)cc2)NC(=O)c2cc(Cl)ccc21,0.389793837,0.896766708
O=C(NCCCCN1CCC[C@@H]2c3ccccc3CC[C@H]21)c1ccc(-c2ccccc2)cc1,0.327983035,0.779780363
COc1ccccc1-c1cccc2c1CNCC2,0.421720656,0.874480607
COC(=O)CN(c1cccc(C(=N)N)c1)S(=O)(=O)CCc1ccc(-c2ccccc2S(N)(=O)=O)cc1,0.518265331,0.986945374
NCc1ccc(-c2cccc(Cc3cc(=O)n(O)c4ncccc34)c2)cc1,0.208105497,0.857010734
CN(C)CCCOc1ccc(-c2ccccc2)cc1,0.066310574,0.964854844
COC(=O)c1ccc(COC(c2ccc(C#N)c(-c3ccccc3C(F)(F)F)c2)c2cncn2C)nc1,0.381569205,0.913042414
Cc1ccc(-c2ccc3c(c2)C=C(C(=O)NC2CCN(CCNC(=O)c4cccc(C(F)(F)F)c4)CC2)CCC3)cc1,0.339769671,0.970062036
N#Cc1cc(CN2CCC(N(N)CC(=O)N3CSC[C@H]3C#N)CC2)ccc1-c1ccccc1,0.438143134,0.712493858
CCC(C)CN([C@@H](CCCCNC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O)S(=O)(=O)c1ccc(C)cc1,0.352848551,0.901202721
C=CCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2C(=O)O)cc1,0.246429462,0.90237308
O=C(N[C@@H](CCCCCB(O)O)C(=O)Nc1cccc(-c2ccccc2)c1)c1ccccc1,0.186545724,0.904955329
O=C(O)c1ccccc1-c1ccc(CCc2ncc(Cc3cccc(F)c3F)[nH]2)cc1,0.087945475,0.943280036
N#CCc1ccc(-c2ccc(N)c(NC(=O)c3cccnc3)c2)cc1,0.201735608,0.827297408
CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1cc(CCNC(C)=O)c(=O)nc1SCc1ccc(F)cc1,0.397133422,0.750715224
NS(=O)(=O)Cc1ccc(-c2cc3ccncc3cc2OC2CCNCC2)cc1,0.275580258,0.791130532
CN(CCc1ccccc1)C(=O)Cc1cc(CCC(=O)O)cc2c(-c3ccccc3)cccc12,0.302574067,0.85403006
CN1N=C(CCc2ccc(-c3ccccc3)cc2)CCC1=O,0.059898964,0.987463335
CCCc1nc(C(C)CC)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0.340100504,0.90880043
CC[C@@H](CNc1ccc(OCC(=O)O)cc1)NC(=O)[C@H](CC(C)C)Nc1cccc(-c2ccccc2)c1,0.283066896,0.848783116
CC(C)(c1cc(-c2cccc(NC(=O)c3ccc(S(C)(=O)=O)cc3)c2)c2ncccc2c1)S(C)(=O)=O,0.170920879,0.982249813
CC(=O)N1CCC(Oc2cc3cnccc3cc2-c2ccccc2)CC1,0.2990094,0.779127741
COc1ccc(NCCNC(=O)C2(Nc3ccc(-c4ccccc4)cc3)CCCCC2)cc1,0.16004265,0.952495058
O=C(c1ccn2c1CS[C@@H]2c1cccnc1)c1cn(C(=O)NCCS(=O)(=O)O)c2cc(-c3ccc(F)cc3)ccc12,0.409527973,0.666257917
O=C(O)CC/C=C\C[C@H]1[C@H](CNS(=O)(=O)c2ccc(Cl)cc2)C2CC1(c1ccc(-c3ccccc3)cc1)CO2,0.287376655,0.950364728
Nc1cc[n+](Cc2ccc(-c3ccc(C[n+]4ccc(N)c5ccc(Cl)cc54)cc3)cc2)c2cc(Cl)ccc12,0.203161247,0.973102038
O=C1C(=O)N(Cc2ccc(-c3ccccc3)cc2)c2ccc(OCc3ccncc3)cc21,0.139646544,0.943329066
CCc1cc(-c2ccc(C(=O)CC(C)(C)C(=O)NCc3cccnc3)cc2)ccc1OC,0.293863646,0.822809062
O=c1oc2ccccc2cc1-c1csc(N/N=C/c2c[nH]nc2-c2ccc(-c3ccccc3)cc2)n1,0.25531964,0.814379488
COc1ccc2[nH]c(C(=O)Nc3cccc(-c4ccc(CN(C)C)cc4)c3)cc2c1,0.145677619,0.869851724
O=C(NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])c1cc([N+](=O)[O-])cc2c1-c1ccc([N+](=O)[O-])cc1C2=O,0.350380147,0.759152853
O=C(CC1CCCCC1)Oc1cccc(-c2ccccc2)c1,0.110585652,0.958871379
O=C(Nc1ccccc1)Nc1ccc(-c2ccc(C(=O)[C@H]3CCC[C@@H]3C(=O)O)cc2)cc1,0.068042379,0.966976757
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)cc(-c2ccc(Cl)c(Cl)c2)c1O,0.361371235,0.705590105
CCCC(CCC)C(=O)OCC1(CO)C/C(=C/c2ccc(-c3ccc(C(F)(F)F)cc3)cc2)C(=O)O1,0.217774639,0.915114341
CCCCc1nc2cc(NC(=O)NC3CCCCC3)ccc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,0.205092799,0.878151258
COC(=O)/C=C/c1ccccc1-c1cccc2c(=O)cc(N3CCOCC3)oc12,0.699536695,0.933845473
CCOc1cc2cc(CO)c(CO)c(-c3cc(N)c(OC)c(OC)c3)c2cc1OCC,0.421217259,0.733105822
O=C1C=CC(=C(c2ccccc2)c2c(C#Cc3ccc(O)cc3)cccc2-c2ccc(O)cc2)C=C1,0.40111961,0.91808505
N#C[C@]12CCC3(OCCO3)C3=CO[C@H](Cc4cc(-c5c(F)cc(F)cc5F)ccc41)[C@@H]32,0.298817159,0.911995047
CN(Cc1ccc(-c2ccccc2)cc1)Cc1cccc2ccccc12,0.148501985,0.908564744
O=C1N[C@@H](C(c2ccccc2)c2ccccc2)C(=O)N2CCC[C@@H]2C(=O)NCc2ccccc2-c2ccccc21,0.563049493,0.820523976
Cn1cc(NC(=O)c2cc(NC(=O)OCC3c4ccccc4-c4ccccc43)cn2C)cc1C(=O)NCCc1c[nH]c2ccccc12,0.202226976,0.845282319
Nc1ccc(-c2cccc([N+](=O)[O-])c2)cc1NC(=O)c1ccccc1,0.249668205,0.772499378
Cc1cc(-c2cccc3cc[nH]c23)c(Cl)c2c1NC(C)(C)CC2C,0.253056545,0.890880369
CCCCc1nc2ccc(C3=NN4CCCCC4C3)cc2c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0.249357298,0.883457392
COC(=O)c1c(C(=O)N2CCC(=O)CC2)cc2cc(OC)c(OC)cc2c1-c1cc(OC)c(OC)c(OC)c1,0.558548783,0.687678315
CC(C)(C)c1cccc2[nH]c(C(Cc3ccc(C4CC(=O)NS4(=O)=O)cc3)NS(=O)(=O)c3ccc(-c4ccccc4)cc3)nc12,0.407503722,0.965386467
CC(=O)N1CCC2(CC1)c1ccc(-c3cccc(C#N)c3)cc1CCN2CC(=O)Nc1cc(Cl)cc(Cl)c1,0.298388679,0.774510198
CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2nc(N)sc2C1,0.521946031,0.699879643
COc1cc(C(=O)N2C[C@]3(C)C[C@H]2CC(C)(C)C3)ccc1-c1ccc(Cl)cc1,0.112982003,0.959987719
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1ccc2nc(N)ncc2c1,0.226285025,0.829061629
O=C(O)[C@@]1(N(CCn2ccnn2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)C[C@H]1c1ccccc1,0.279328347,0.874455798
CC(c1ccc(-c2ccc(C(F)(F)F)cc2)c(F)c1)c1nnn[nH]1,0.10983851,0.969488768
CSCC[C@H](NC(=O)c1ccc(NCc2cncn2Cc2cccc(Cl)c2)cc1-c1ccccc1)C(=O)O,0.24921812,0.991460454
Cc1ccoc1C(=O)Nc1cccc(-c2cccc(-c3nc4ccccc4[nH]3)c2)c1,0.0819671,0.950183856
O=C(Cc1ccc(NC(=O)c2ccc(O)c(-c3ccc(Cl)c(Cl)c3)c2)cc1)NCCc1ccc(Cl)c(Cl)c1,0.222325646,0.951935118
CCC(c1ccc(-c2cc(C)c(O)c(C)c2)cc1)n1ccnc1,0.156319443,0.962056809
CCCCc1ncc(COC(=O)c2cc(OC)c(O)c(OC)c2)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.347205879,0.731510618
Cc1ccccc1-c1ccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(N(C(C)C)C(C)C)c2F)c(C(=O)O)c1,0.179114479,0.972282338
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2cccc(C(=N)N)c2)n1,0.21946557,0.903949082
CCCCc1nc(I)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0.259635811,0.818336869
CCCCc1ccc(-c2ccc3c4c([nH]c3c2F)-c2ccc(NS(C)(=O)=O)cc2C4)cc1,0.049918523,0.979861996
Cc1cccc(C(=O)Nc2ccc3c(c2)CC(NS(=O)(=O)c2ccccc2)C3)c1-c1ccc(F)cc1,0.16824224,0.905944489
Nc1noc2cccc(-c3ccc(NC(=O)Nc4ccc(F)cc4)cc3)c12,0.078333466,0.954015347
Cc1cccc2nc(-c3cccc(-c4ccc(CNCCc5ccncc5)cc4)c3)[nH]c12,0.230350922,0.911494262
Cc1cccc(-c2cc(NCc3cncn3Cc3ccc(-c4ccccc4)cc3)ccc2-c2nc3ccccc3s2)c1C,0.234852999,0.809749825
CNc1nc(NCc2ccc(-c3ccccc3C(=O)OC)cc2)c2ccccc2n1,0.235401477,0.874922579
CC(=O)c1ccccc1-c1cccc(-n2nnc(-c3ccccn3)n2)c1,0.215684727,0.922550762
Cn1cnc2ccc(-c3ccccc3C(N)=O)c(CN)c21,0.335729937,0.874801973
O=C(O)[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)[C@@H](S)C1CCCCC1,0.12292866,0.933511342
CCN(CC)CCOc1cccc(Nc2nnc3cc(-c4c(C)cccc4C)cc(C)c3n2)c1,0.157405007,0.884724819
Oc1ccc(CCNc2nc(NCCOc3ccccc3-c3ccccc3)nc(N3CCNCC3)n2)cc1,0.482694829,0.776663473
CCOc1cc(CN2CCC(NC(=O)c3cncc(C)c3)CC2)cc(OCC)c1-c1ccccc1,0.139850493,0.927891479
CCCCc1nn2c(-c3ccccc3)c(C)nc2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0.265040512,0.862727633
CCN1CCN(C(=O)c2cc(-c3ccc(F)cc3F)ccc2O)CC1,0.309440843,0.7469488
Cc1ccc(-c2ccccc2C(=O)NCC2CCNCC2)cc1,0.565654177,0.744345058
N#Cc1cccc(C(=O)Nc2cccc(-c3cccc(CN4CCNCC4)c3)c2)c1,0.156589191,0.982515795
CS(=O)(=O)c1ccccc1-c1ccc(N2CCc3c(C(F)(F)F)nn(-c4ccccc4C(N)=O)c3C2=O)cc1,0.213119689,0.861220197
Nc1nnc2cc(-c3ccc4ccccc4c3)ccc2n1,0.076499802,0.937728477
Cc1cccc2nc(-c3cccc(-c4cccc(CNC(C)C)c4)c3)[nH]c12,0.112687261,0.960471501
CNc1nc(NCc2ccc(NC(=O)c3ccc(-c4ccccc4)cc3)cc2)c2ccccc2n1,0.12903003,0.94662258
Cc1cccc(C(=O)Nc2ccc3c(c2)CC(NCc2ccccc2)C3)c1-c1ccc(C(F)(F)F)cc1,0.790111075,0.933868268
CC(=O)NCc1ccccc1-c1ccc(COC2CC[C@H](N3CCCCCC3)[C@H]2OC/C=C\CCC(=O)O)cc1,0.29437365,0.92618302
CN1CCN(CCCN(Cc2cccc(-c3ccc(CNCc4ccc5c(c4)OCO5)cc3)c2)C(=O)Nc2ccccc2)CC1,0.489245345,0.861655538
Oc1cc2c(c(Br)c1O)COCc1cc(O)c(O)c(Br)c1-2,0.3102661,0.748338094
CCCCc1nc(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)nn1CCCC,0.1956667,0.98436762
CSCC[C@H](NC(=O)c1ccc(/C=C/c2c[nH]cn2)cc1-c1ccccc1C)C(=O)O,0.189029508,0.882869859
Cc1cccc2nc(-c3cccc(-c4cccc(NC(=O)COc5ccccc5C(N)=O)c4)c3)[nH]c12,0.057509831,0.9837794
CS(=O)(=O)c1cccc(-c2ccc3oc(C(N)=O)c(NC(=O)c4cccs4)c3c2)c1,0.373885921,0.681801817
CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(NC(=O)c3cc4cc(Cl)ccc4o3)cc2)cc1)C(=O)O,0.058174167,0.963490912
O=C1S/C(=C\c2ccc(-c3ccccc3)cc2)C(=O)N1CC(=O)C(F)(F)F,0.107097474,0.975679773
CC(C(=O)NO)c1ccc(-c2ccc(C(F)(F)F)cc2)c(F)c1,0.104149833,0.954731313
CCCN1CCc2cc(Br)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,0.403439068,0.614996859
CCCCCCN(C(=O)CCCCCN1C(=O)NC(c2ccc(-c3ccccc3)cc2)C(C(=O)OCc2ccccc2)=C1C)C(C(=O)NCCCC)c1ccccn1,0.142675699,0.982075233
NC(=O)CC(NC(=O)CCCOc1cc(-c2cccnc2)nn1-c1ccc(Cl)c(Cl)c1)c1ccc(-c2ccccc2)cc1,0.56907323,0.817493413
COc1cccc(-c2cc(C(=O)Nc3coc4c(C)c(O[C@@H]5OC(C)(C)[C@H](OC)[C@@H](O)[C@H]5O)ccc4c3=O)ccc2OC)c1,0.075810772,0.952313283
COc1cc(C)cc2c(-c3c(O)cc(O)c4c3C[C@@H](C)N(C)[C@@H]4C)ccc(O)c12,0.359884056,0.947367943
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc2c1-c1ccccc1C2,0.363399549,0.822341148
CN(C)C(=O)Cn1nnc(CNC(=O)c2ccc(-c3ccccc3)cc2)n1,0.198795259,0.884723866
CCCCCCCC(=O)O[C@H]1[C@H]2C(=C(C)[C@@H]1OC(=O)c1ccc(-c3ccccc3)cc1)[C@@H]1OC(=O)[C@@](C)(O)[C@@]1(O)[C@@H](OC(=O)CCC)C[C@]2(C)OC(C)=O,0.332059238,0.882520248
COc1ccc(F)c(OC)c1-c1ccc([C@@H](CC(=O)O)NC(=O)[C@]2(C)CCCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)cc1,0.192815704,0.966870383
CC1(C)OCC(=O)Nc2ccc(-c3cc(Cl)cc(Cl)c3)cc21,0.193137361,0.850424691
CN(C)S(=O)(=O)c1ccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,0.489911496,0.664039309
N#Cc1ccc(-c2ccc(OCC(CN3C(=O)CNC3=O)N(O)C=O)cc2)cc1,0.237826201,0.891908741
CC(C)Cn1c(-c2ccccc2-c2cccc(NCC(=O)O)c2)nc(-c2ccccc2)c1-c1ccccc1,0.387618221,0.86913803
Cc1ccc(Nc2nnc3cc(-c4c(C)cccc4C)cc(C)c3n2)cc1C,0.104180641,0.955944139
O=c1cc(N2CCOCC2)c2cc(-c3cccc(-c4ccccc4)c3)ccc2o1,0.185950485,0.880350567
O=P(O)(O)C(O)(Cc1cccc(-c2ccc(Cl)cc2)c1)P(=O)(O)O,0.198290476,0.901753928
O=C(CNC1(c2ccc(-c3ccccc3Cl)cc2)CCN(C2CCCC2)CC1)Nc1ccc(F)c(Cl)c1,0.418822819,0.730185281
O=C1CN(Cc2cncn2Cc2ccc(-c3cccc(C(F)(F)F)c3)cc2)CCN1c1cccc(Cl)c1,0.322242878,0.77518185
CN(C)Cc1ccc(-c2ccc(NC(=O)c3ccc4c(=O)n(Cc5ccoc5)cnc4c3)cc2)cc1,0.050749951,0.983725057
CCCCc1ccc(C(=O)OCc2ccccc2)c(=O)n1Cc1ccc(-c2ccccc2C(=O)O)cc1,0.459423621,0.642490146
CN(C)CCCOc1ccc(-c2nc3cc(-c4ccc5nc(-c6ccc(OCCCN(C)C)cc6)[nH]c5c4)ccc3[nH]2)cc1,0.143108443,0.884384756
CSCC[C@H](NC(=O)c1ccc(COCc2ccc(-c3cccnc3)o2)cc1-c1ccccc1C)C(=O)O,0.205314839,0.940480526
O=C(O)Cc1cc(Cl)c(-c2cccc3c(Br)c(O)ccc23)c(Cl)c1,0.21334915,0.967456491
O=C(NCC12CCN(CC1)C2)c1ccccc1-c1cccc(Cl)c1,0.380539777,0.72772391
CC(C)(C)c1ccc(-c2ccccc2C(=O)NCCc2c[nH]c3ccccc23)cc1,0.500971412,0.657004032
COc1ccc(NC(=O)O/N=C(\C)c2cccc(-c3ccccc3)c2)cc1,0.134965706,0.922700952
Cc1nn(-c2ccc3onc(N)c3c2)c2c(=O)n(-c3ccc(-c4ccccc4CNC(C)C)cc3)cnc12,0.319941585,0.831930954
